259365.20,-2.10,-2.10,0.00,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219519.10,0.00,-2.00
259367.55,-2.20,-2.20,0.04,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219521.45,0.00,-2.10
259369.36,-2.30,-2.30,0.06,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219523.27,0.00,-2.20
259370.67,-2.40,-2.40,0.08,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219524.57,0.00,-2.30
259372.00,-2.50,-2.50,0.08,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219525.90,0.00,-2.40
259373.31,-2.60,-2.60,0.08,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219527.21,0.00,-2.50
259374.87,-2.70,-2.70,0.06,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219528.77,0.00,-2.60
259390.23,-2.80,-2.80,0.01,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219544.13,0.00,-2.70
259396.26,-2.90,-2.90,0.02,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219550.16,0.00,-2.80
259402.51,-3.00,-3.00,0.02,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219556.41,0.00,-2.90
259404.35,-3.10,-3.10,0.05,0.00,0.00,1.00,0.00,5.50,1.00,-0.00,5.50,-1.00,3585219558.25,0.00,-3.00
