Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
0.999,23.400,4.310,0.000,0.010,41.000,2.910,452.000,9.999,12.100
1.000,23.400,4.310,0.000,0.010,41.000,2.910,452.000,9.999,12.100
